# fb2_session_log
# sections: events | dashboard_snapshots | dash_tiles
# note: main Dash only (hero + tiles + any + extras). Fuel/Trans/etc. not included.

# events
time_ms,category,message
1785175453787,GEAR,Estimated gear 4 → 3
1785175456315,GEAR,Estimated gear 3 → 2
1785175457581,GEAR,Estimated gear 2 → 1
1785175457835,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785175457835,ZONE,coolant COLD → GOOD (NORMAL)
1785175462943,GEAR,Estimated gear 1 → 2
1785175464722,GEAR,Estimated gear 2 → 3
1785175469201,GEAR,Estimated gear 3 → 4
1785175473056,GEAR,Estimated gear 4 → 3
1785175475860,GEAR,Estimated gear 3 → 2
1785175476877,GEAR,Estimated gear 2 → 1
1785175482490,GEAR,Estimated gear 1 → 2
1785175484282,GEAR,Estimated gear 2 → 3
1785175488368,GEAR,Estimated gear 3 → 4
1785175492193,GEAR,Estimated gear 4 → 3

# dashboard_snapshots
time_ms,rpm,speed_kmh,coolant1_c,coolant2_c,intake_c,ambient_c,load_pct,throttle_pct,timing,maf_gps,map_kpa,stft_pct,ltft_pct,ecu_v,gear,fuel_loop
1785175462942,2249.0,30.0,82.0,,32.0,,28.522325368770396,19.83441845001483,12.0,9.70446507375408,58.522325368770396,1.8873913388882095,,14.158098075549285,2,CLOSED LOOP
1785175463194,2346.0,34.0,83.0,,32.0,,30.542113410310378,21.303355207498456,12.0,10.108422682062075,60.54211341031038,1.9812147113897407,,14.145597888911063,2,CLOSED LOOP
1785175463447,2447.0,38.0,83.0,,32.0,,32.64489428600387,22.832650389820994,12.0,10.528978857200773,62.64489428600387,1.9960533054327234,,14.134206062546474,2,CLOSED LOOP
1785175463703,2551.0,43.0,84.0,,32.0,,34.81607379952954,24.411690036021483,12.0,10.963214759905908,64.81607379952953,1.9313155530985548,,14.124154687591947,2,CLOSED LOOP
1785175463959,2658.0,48.0,84.0,,32.0,,37.04058303884079,26.02951493733876,12.0,11.408116607768159,67.0405830388408,1.7895823442810084,,14.115648545525113,2,CLOSED LOOP
1785175464215,2767.0,53.0,85.0,,32.0,,39.30298296084368,27.674896698795408,12.0,11.860596592168736,69.30298296084368,1.5765041347506326,,14.108860936053649,2,CLOSED LOOP
1785175464468,2876.0,58.0,86.0,,32.0,,41.587571544942186,29.33641566904886,12.0,12.317514308988438,71.5875715449422,1.3005756803142337,,14.103930146397305,2,CLOSED LOOP
1785175464721,2986.0,63.0,86.0,,32.0,,43.87849277175975,31.002540197643455,12.0,12.775698554351951,73.87849277175975,0.9727973777075994,,14.100956633896127,3,CLOSED LOOP
1785175464975,3096.0,68.0,87.0,,32.0,,46.15984667067785,32.66170666958389,12.0,13.23196933413557,76.15984667067785,0.6062367134914045,,14.100000979344928,3,CLOSED LOOP
1785175465226,3204.0,73.0,87.0,,32.0,,48.41579967241493,34.30239976175631,12.0,13.683159934482985,78.41579967241492,0.21550730459888812,,14.101082652751746,3,CLOSED LOOP
1785175465478,3310.0,78.0,88.0,,32.0,,50.63069450075193,35.913232364183216,12.0,14.126138900150385,80.63069450075193,-0.18381370045536327,,14.104179616666022,3,CLOSED LOOP
1785175465732,3414.0,82.0,89.0,,32.0,,52.78915884070855,37.4830246114244,12.0,14.55783176814171,82.78915884070855,-0.5758066333301306,,14.109228775158154,3,CLOSED LOOP
1785175465983,3514.0,87.0,89.0,,32.0,,54.87621202896699,39.00088147561235,12.0,14.975242405793399,84.87621202896699,-0.9448439727969323,,14.116127259303099,3,CLOSED LOOP
1785175466256,3610.0,91.0,90.0,,32.0,,56.87736902606619,40.45626838259359,12.0,15.375473805213238,86.87736902606619,-1.2762133646958949,,14.12473452297826,3,CLOSED LOOP
1785175466539,3701.0,96.0,90.0,,32.0,,58.77874094875497,41.83908432636726,12.0,15.755748189750994,88.77874094875497,-1.5567041570685969,,14.134875206276984,3,CLOSED LOOP
1785175466915,3787.0,99.0,91.0,,32.0,,60.567131464766696,43.13973197437578,12.0,16.11342629295334,90.5671314647667,-1.7751340671630091,,14.146342708199956,3,CLOSED LOOP
1785175467168,3867.0,103.0,92.0,,32.0,,62.230128380994884,44.34918427708719,12.0,16.44602567619898,92.23012838099488,-1.9227949837591136,,14.158903395836342,3,CLOSED LOOP
1785175467422,3940.0,106.0,92.0,,32.0,,63.75618978940829,45.45904711956966,12.0,16.751237957881656,93.7561897894083,-1.9938001320831922,,14.172301364279017,3,CLOSED LOOP
1785175467675,4006.0,109.0,92.0,,32.0,,65.13472417281639,46.46161758023011,12.0,17.026944834563277,95.13472417281639,-1.9853187609412664,,14.186263650297837,3,CLOSED LOOP
1785175467930,4065.0,112.0,92.0,,32.0,,66.35616391451717,47.34993739237612,12.0,17.271232782903432,96.35616391451717,-1.897688995836248,,14.200505793550319,3,CLOSED LOOP
1785175468182,4116.0,114.0,92.0,,32.0,,67.41203170163836,48.11784123755517,12.0,17.48240634032767,97.41203170163836,-1.7344043589711626,,14.214737632028472,3,CLOSED LOOP
1785175468434,4158.0,116.0,92.0,,32.0,,68.29499936130532,48.75999953549478,12.0,17.658999872261063,98.29499936130532,-1.5019744935433523,,14.228669213668407,3,CLOSED LOOP
1785175468688,4192.0,118.0,92.0,,32.0,,68.99893872128695,49.271955433663244,12.0,17.79978774425739,98.99893872128695,-1.2096656448125682,,14.242016703682664,3,CLOSED LOOP
1785175468943,4217.0,119.0,92.0,,32.0,,69.51896414212527,49.65015573972747,12.0,17.903792828425054,99.51896414212527,-0.8691312441437935,,14.254508167262305,3,CLOSED LOOP
1785175469200,3533.0,120.0,92.0,,32.0,,69.85146642555733,49.89197558222352,12.0,17.970293285111467,99.85146642555733,-0.4939473234732418,,14.26588910983508,4,CLOSED LOOP
1785175469457,3540.0,120.0,92.0,,32.0,,69.99413786389108,49.995736628284426,12.0,17.998827572778218,99.99413786389108,-0.09907128175673484,,14.275927662005266,4,CLOSED LOOP
1785175469712,3537.0,120.0,92.0,,32.0,,69.94598825648097,49.96071873198616,12.0,17.989197651296195,99.94598825648097,0.2997544193259047,,14.284419303539961,4,CLOSED LOOP
1785175469973,3526.0,119.0,92.0,,32.0,,69.70735178214301,49.78716493246764,12.0,17.941470356428603,99.70735178214301,0.6866298576397908,,14.291191030157778,4,CLOSED LOOP
1785175470234,3505.0,118.0,92.0,,32.0,,69.27988467981112,49.47627976713537,12.0,17.855976935962225,99.27988467981112,1.0461315303153929,,14.29610487822795,4,CLOSED LOOP
1785175470490,3476.0,117.0,92.0,,32.0,,68.66655375353253,49.030220911660024,12.0,17.733310750706504,98.66655375353253,1.3639272401362712,,14.299060735569487,4,CLOSED LOOP
1785175470747,3438.0,115.0,92.0,,32.0,,67.87161578158185,48.45208420478681,12.0,17.57432315631637,97.87161578158185,1.6273474750142107,,14.299998381084597,4,CLOSED LOOP
1785175471003,3391.0,113.0,92.0,,32.0,,66.90058797260409,47.74588216189389,12.0,17.38011759452082,96.90058797260409,1.8258905014552553,,14.298898711671969,4,CLOSED LOOP
1785175471261,3336.0,111.0,92.0,,32.0,,65.76020967383297,46.91651612642397,12.0,17.152041934766594,95.76020967383297,1.951641035533951,,14.295784131423405,4,CLOSED LOOP
1785175471518,3274.0,108.0,92.0,,32.0,,64.45839559714598,45.96974225246981,12.0,16.891679119429195,94.45839559714598,1.9995858002853384,,14.290718095174528,4,CLOSED LOOP
1785175471774,3204.0,105.0,92.0,,32.0,,63.00418088758782,44.912131554609324,12.0,16.600836177517564,93.00418088758782,1.9678133892372323,,14.283803815709005,4,CLOSED LOOP
1785175472030,3128.0,101.0,92.0,,32.0,,61.40765841560919,43.75102430226123,12.0,16.281531683121838,91.40765841560919,1.8575904681544808,,14.275182160955069,4,CLOSED LOOP
1785175472287,3045.0,97.0,92.0,,32.0,,59.67990872824029,42.494479075083845,12.0,15.935981745648059,89.67990872824029,1.6733112770721121,,14.26502878401571,4,CLOSED LOOP
1785175472543,2956.0,93.0,92.0,,32.0,,57.83292314536756,41.151216832994585,12.0,15.566584629073512,87.83292314536756,1.422322445811965,,14.253550544503872,4,CLOSED LOOP
1785175472801,2862.0,89.0,92.0,,32.0,,55.87952053485816,39.730560388987755,12.0,15.175904106971633,85.87952053485816,1.1146301070353228,,14.240981294092425,4,CLOSED LOOP
1785175473055,2764.0,85.0,92.0,,32.0,,53.833258344148305,38.24236970483513,12.0,14.766651668829661,83.8332583441483,0.7625009833098803,,14.22757711214202,3,CLOSED LOOP
1785175473313,2662.0,80.0,92.0,,32.0,,51.70833850577474,36.69697345874526,12.0,14.341667701154948,81.70833850577475,0.3799733515908755,,14.213611088473563,3,CLOSED LOOP
1785175473568,2557.0,75.0,92.0,,32.0,,49.519508869904236,35.105097359930355,12.0,13.903901773980847,79.51950886990423,-0.017702618580807752,,14.19936775957847,3,CLOSED LOOP
1785175473823,2450.0,70.0,92.0,,32.0,,47.281960847961926,33.47778970760867,12.0,13.456392169592386,77.28196084796193,-0.41467284121351755,,14.185137311620394,3,CLOSED LOOP
1785175474078,2341.0,65.0,92.0,,32.0,,45.011223977755606,31.826344711094986,12.0,13.002244795551121,75.0112239777556,-0.7951113662428658,,14.171209668333493,3,CLOSED LOOP
1785175474332,2231.0,60.0,92.0,,32.0,,42.723058141858374,30.162224103169727,12.0,12.544611628371674,72.72305814185837,-1.1438513102191277,,14.157868584267275,3,CLOSED LOOP
1785175474586,2121.0,55.0,92.0,,32.0,,40.43334418730025,28.496977590763816,12.0,12.08666883746005,70.43334418730025,-1.44698951208849,,14.145385863719227,3,CLOSED LOOP
1785175474839,2012.0,51.0,92.0,,32.0,,38.15797370571531,26.842162695065678,12.0,11.631594741143061,68.1579737057153,-1.6924408083503413,,14.134015823135629,3,CLOSED LOOP
1785175475092,1904.0,46.0,92.0,,32.0,,35.91273873891631,25.20926453739368,12.0,11.182547747783262,65.91273873891632,-1.8704198303890778,,14.123990109800754,3,CLOSED LOOP
1785175475349,1798.0,41.0,92.0,,32.0,,33.71322217538747,23.609616127554528,12.0,10.742644435077494,63.71322217538747,-1.9738311162412976,,14.115512982375762,3,CLOSED LOOP
1785175475604,1696.0,36.0,92.0,,32.0,,31.57468959839104,22.054319707920754,12.0,10.314937919678208,61.57468959839104,-1.9985519842732553,,14.10875714943913,3,CLOSED LOOP
1785175475860,1597.0,32.0,92.0,,32.0,,29.511983336307004,20.554169699132366,12.0,9.902396667261401,59.511983336307004,-1.9435968914877266,,14.103860250812044,2,CLOSED LOOP
1785175476115,1502.0,27.0,92.0,,32.0,,27.539419450542333,19.119577782212605,12.0,9.507883890108467,57.53941945054233,-1.8111567240132478,,14.100922053356367,2,CLOSED LOOP
1785175476369,1412.0,23.0,92.0,,32.0,,25.67068837595782,17.760500637060233,12.0,9.134137675191564,55.67068837595782,-1.6065114533879095,,14.100002418376576,2,CLOSED LOOP
1785175476624,1328.0,19.0,92.0,,32.0,,23.918759903409708,16.48637083884342,12.0,8.783751980681942,53.91875990340971,-1.3378196407560485,,14.101120082036719,2,CLOSED LOOP
1785175476877,1250.0,16.0,92.0,,32.0,,22.295793163868126,15.306031391904092,12.0,8.459158632773626,52.295793163868126,-1.0157931807812441,,14.104252273639563,1,CLOSED LOOP
1785175477133,1179.0,13.0,92.0,,32.0,,20.813052238861335,14.227674355535516,12.0,8.162610447772266,50.81305223886133,-0.6532702522094445,,14.109335179544933,1,CLOSED LOOP
1785175477387,1115.0,10.0,92.0,,32.0,,19.48082798294452,13.258783987596015,12.0,7.8961655965889035,49.48082798294452,-0.26470350019554606,,14.116265243275565,1,CLOSED LOOP
1785175477642,1059.0,7.0,92.0,,32.0,,18.308366600779074,12.4060848005666,12.0,7.661673320155815,48.308366600779074,0.13441614505094984,,14.124901275322832,1,CLOSED LOOP
1785175477898,1011.0,5.0,92.0,,32.0,,17.30380547452796,11.675494890565787,12.0,7.460761094905592,47.30380547452796,0.5281770427689388,,14.135067329668253,1,CLOSED LOOP
1785175478153,971.0,3.0,92.0,,32.0,,16.47411668695203,11.07208486323784,12.0,7.294823337390406,46.47411668695203,0.9008811885507786,,14.146556288416026,,CLOSED LOOP
1785175478408,940.0,2.0,92.0,,32.0,,15.82505863218134,10.600042641586429,12.0,7.165011726436268,45.82505863218134,1.2376700442400785,,14.159134081505144,,CLOSED LOOP
1785175478664,917.0,1.0,92.0,,32.0,,15.361136050003454,10.262644400002511,12.0,7.07222721000069,45.36113605000345,1.5251169009592054,,14.172544455530893,,CLOSED LOOP
1785175478918,1604.0,0.0,92.0,,32.0,,15.085568761047545,10.062231826216397,12.0,7.017113752209509,45.08556876104755,1.7517621596217787,,14.186514194518251,,CLOSED LOOP
1785175479172,1600.0,0.0,92.0,,32.0,,15.000269319855654,10.00019586898593,12.0,7.0000538639711305,45.000269319855654,1.9085701889853939,,14.200758686281828,,CLOSED LOOP
1785175479427,1605.0,0.0,92.0,,32.0,,15.105829740938306,10.076967084318769,12.0,7.021165948187662,45.105829740938304,1.9892895477556762,,14.214987720966295,,CLOSED LOOP
1785175479683,1619.0,1.0,92.0,,32.0,,15.401517389941219,10.292012647229978,12.0,7.080303477988243,45.40151738994122,1.9907022098231182,,14.228911403630796,,CLOSED LOOP
1785175479939,1642.0,2.0,92.0,,32.0,,15.88528006844031,10.64384004977477,12.0,7.177056013688062,45.88528006844031,1.912751856809006,,14.242246060417477,,CLOSED LOOP
1785175480193,1675.0,3.0,92.0,,32.0,,16.55376025707417,11.130007459690304,12.0,7.310752051414834,46.553760257074174,1.7585461233014485,,14.2547200179749,,CLOSED LOOP
1785175480448,1715.0,5.0,92.0,,32.0,,17.402318418160764,11.747140667753282,12.0,7.480463683632153,47.40231841816076,1.5342327052710603,,14.26607913838939,1,CLOSED LOOP
1785175480700,1764.0,7.0,92.0,,32.0,,18.425065196068218,12.49095650623143,12.0,7.6850130392136435,48.42506519606822,1.2487542708327828,,14.27609199685851,1,CLOSED LOOP
1785175480955,1822.0,10.0,92.0,,32.0,,19.61490229185521,13.356292575894697,12.0,7.9229804583710415,49.61490229185521,0.9134919442883856,,14.28455459661944,1,CLOSED LOOP
1785175481210,1886.0,13.0,92.0,,32.0,,20.963571728493775,14.3371430752682,12.0,8.192714345698755,50.963571728493775,0.5418115766157381,,14.291294525072763,1,CLOSED LOOP
1785175481465,1958.0,16.0,92.0,,32.0,,22.461713164752823,15.4267004834566,12.0,8.492342632950564,52.46171316475282,0.14853089116872262,,14.296174466426953,1,CLOSED LOOP
1785175481721,2037.0,20.0,92.0,,32.0,,24.098928859959237,16.61740280724308,12.0,8.819785771991848,54.09892885995924,-0.25067125219285824,,14.299094999298788,1,CLOSED LOOP
1785175481979,2121.0,24.0,92.0,,32.0,,25.86385583875385,17.900986064548256,12.0,9.17277116775077,55.86385583875385,-0.6398799237683962,,14.299996622272825,1,CLOSED LOOP
1785175482234,2212.0,28.0,92.0,,32.0,,27.74424475498804,19.2685416399913,12.0,9.548848950997607,57.74424475498804,-1.0035786020411483,,14.298860966152239,1,CLOSED LOOP
1785175482489,2307.0,32.0,92.0,,32.0,,29.727044907411287,20.710578114480935,12.0,9.945408981482258,59.72704490741128,-1.327267768425935,,14.295711168203276,2,CLOSED LOOP
1785175482745,2406.0,37.0,92.0,,32.0,,31.79849481710541,22.217087139713026,12.0,10.359698963421081,61.79849481710541,-1.5980429573192274,,14.290611400768638,2,CLOSED LOOP
1785175483005,2509.0,41.0,92.0,,32.0,,33.944217738019,23.777612900377456,12.0,10.7888435476038,63.944217738019,-1.8051092164203708,,14.283665563853605,2,CLOSED LOOP
1785175483259,2615.0,46.0,92.0,,32.0,,36.14932143771787,25.381324681976636,12.0,11.229864287543574,66.14932143771787,-1.9402114674143707,,14.275015168321444,2,CLOSED LOOP
1785175483515,2723.0,51.0,92.0,,32.0,,38.39850155583132,27.017092040604595,12.0,11.679700311166263,68.39850155583132,-1.9979636098938989,,14.264836452824797,2,CLOSED LOOP
1785175483770,2832.0,56.0,92.0,,32.0,,40.67614782284198,28.67356205297599,12.0,12.135229564568396,70.67614782284198,-1.9760632481857237,,14.253336793211165,2,CLOSED LOOP
1785175484025,2942.0,61.0,92.0,,32.0,,42.96645240201542,30.339238110556668,12.0,12.593290480403084,72.96645240201542,-1.8753834806005623,,14.240750477555425,2,CLOSED LOOP
1785175484281,3052.0,66.0,92.0,,32.0,,45.25351960253076,32.00255971093146,12.0,13.050703920506152,75.25351960253076,-1.6999380917586562,,14.227333932896617,3,CLOSED LOOP
1785175484541,3161.0,71.0,92.0,,32.0,,47.52147620235618,33.65198269262268,12.0,13.504295240471237,77.52147620235618,-1.4567215356631869,,14.213360500927035,3,CLOSED LOOP
1785175484802,3268.0,76.0,92.0,,32.0,,49.75458161518114,35.276059356495374,12.0,13.950916323036228,79.75458161518114,-1.1554300888914635,,14.199114869070959,3,CLOSED LOOP
1785175485056,3373.0,81.0,92.0,,32.0,,51.93733713680029,36.86351791767294,12.0,14.387467427360058,81.9373371368003,-0.80807529064613,,14.184887270411373,3,CLOSED LOOP
1785175485310,3475.0,85.0,92.0,,32.0,,54.05459351273263,38.40334073653282,12.0,14.810918702546527,84.05459351273262,-0.4285050805917754,,14.170967570632307,3,CLOSED LOOP
1785175485565,3572.0,90.0,92.0,,32.0,,56.091656080509935,39.8848407858254,12.0,15.218331216101987,86.09165608050994,-0.0318517252002036,,14.157639362446384,3,CLOSED LOOP
1785175485819,3666.0,94.0,92.0,,32.0,,58.03438675690319,41.297735823202316,12.0,15.606877351380637,88.03438675690319,0.366071457961176,,14.145174187824606,3,CLOSED LOOP
1785175486072,3754.0,98.0,92.0,,32.0,,59.86930216225156,42.63221975436477,12.0,15.973860432450312,89.86930216225156,0.749400527298924,,14.133826005741698,3,CLOSED LOOP
1785175486327,3836.0,102.0,92.0,,32.0,,61.583667200869044,43.879030691541125,12.0,16.31673344017381,91.58366720086904,1.1028533624833812,,14.123826018148222,3,CLOSED LOOP
1785175486582,3912.0,105.0,92.0,,32.0,,63.16558344804138,45.02951523493919,12.0,16.633116689608276,93.16558344804139,1.4123389143606688,,14.115377959582482,3,CLOSED LOOP
1785175486838,3981.0,108.0,92.0,,32.0,,64.60407173016958,46.07568853103242,12.0,16.920814346033914,94.60407173016958,1.6655189706155595,,14.108653946389161,3,CLOSED LOOP
1785175487096,4043.0,111.0,92.0,,32.0,,65.88914832491812,47.01028969084954,12.0,17.177829664983626,95.88914832491812,1.852300041361057,,14.103790970110566,3,CLOSED LOOP
1785175487350,4097.0,113.0,92.0,,32.0,,67.0118942525072,47.8268321836416,12.0,17.402378850501442,97.0118942525072,1.965235754728279,,14.100888106492308,3,CLOSED LOOP
1785175487603,4142.0,116.0,92.0,,32.0,,67.96451717723724,48.519648856172545,12.0,17.592903435447447,97.96451717723724,1.9998237202145344,,14.100004496965658,3,CLOSED LOOP
1785175487863,4180.0,117.0,92.0,,32.0,,68.74040548962273,49.08393126518017,12.0,17.748081097924548,98.74040548962273,1.9546850247845173,,14.101158143730851,3,CLOSED LOOP
1785175488115,4208.0,119.0,92.0,,32.0,,69.33417419378259,49.5157630500237,12.0,17.866834838756517,99.33417419378259,1.831619205781638,,14.104325542989617,3,CLOSED LOOP
1785175488367,3528.0,119.0,92.0,,32.0,,69.74170228160892,49.8121471138974,12.0,17.948340456321784,99.74170228160892,1.6355325090528836,,14.109442163799336,4,CLOSED LOOP
